monoisotope,isotope_1,isotope_2,isotope_type_1,isotope_type_2,charge_1,charge_2
1701.74784880558,0.0,0.0,0.0,0.0,0.0,0.0
1703.7611339646,0.0,0.0,0.0,0.0,0.0,0.0
1704.76919679427,0.0,0.0,0.0,0.0,0.0,0.0
1705.7631166866,0.0,0.0,0.0,0.0,0.0,0.0
1706.7503683898,1707.74836145171,0.0,1.0,0.0,1.0,0.0
1708.76151522343,0.0,0.0,0.0,0.0,0.0,0.0
1709.76882906677,0.0,0.0,0.0,0.0,0.0,0.0
1710.76341043415,1711.74866497243,0.0,1.0,0.0,1.0,0.0
1714.74126739721,0.0,0.0,0.0,0.0,0.0,0.0
1715.7506034479,1716.74839688298,1717.74521393891,1.0,1.0,1.0,1.0
1718.74813132613,0.0,0.0,0.0,0.0,0.0,0.0
1719.7776612133,1720.77863164294,0.0,1.0,0.0,1.0,0.0
1721.76943740835,0.0,0.0,0.0,0.0,0.0,0.0
1722.75210015666,0.0,0.0,0.0,0.0,0.0,0.0
1723.74448888014,0.0,0.0,0.0,0.0,0.0,0.0
1725.7612485511,0.0,0.0,0.0,0.0,0.0,0.0
1726.76069354558,0.0,0.0,0.0,0.0,0.0,0.0
1727.75021140157,0.0,0.0,0.0,0.0,0.0,0.0
1728.75006461089,0.0,0.0,0.0,0.0,0.0,0.0
1729.74704676924,0.0,0.0,0.0,0.0,0.0,0.0
1730.74816822811,0.0,0.0,0.0,0.0,0.0,0.0
1731.74605727594,0.0,0.0,0.0,0.0,0.0,0.0
1732.74665439043,0.0,0.0,0.0,0.0,0.0,0.0
1733.74593402344,0.0,0.0,0.0,0.0,0.0,0.0
1735.75719459061,0.0,0.0,0.0,0.0,0.0,0.0
1736.76144524202,0.0,0.0,0.0,0.0,0.0,0.0
1737.7561027727,0.0,0.0,0.0,0.0,0.0,0.0
1738.75278036123,0.0,0.0,0.0,0.0,0.0,0.0
1739.75189202217,0.0,0.0,0.0,0.0,0.0,0.0
1741.75129543751,0.0,0.0,0.0,0.0,0.0,0.0
1742.75241615036,0.0,0.0,0.0,0.0,0.0,0.0
1743.74707962731,0.0,0.0,0.0,0.0,0.0,0.0
1744.74435328633,0.0,0.0,0.0,0.0,0.0,0.0
1745.74378966986,0.0,0.0,0.0,0.0,0.0,0.0
1746.75247575385,0.0,0.0,0.0,0.0,0.0,0.0
1747.75333603094,0.0,0.0,0.0,0.0,0.0,0.0
1753.74694730261,0.0,0.0,0.0,0.0,0.0,0.0
1754.74686398098,0.0,0.0,0.0,0.0,0.0,0.0
1755.74440315816,0.0,0.0,0.0,0.0,0.0,0.0
1757.7480540848,1758.75049237575,0.0,1.0,0.0,1.0,0.0
1759.74914595561,0.0,0.0,0.0,0.0,0.0,0.0
1760.74787535396,0.0,0.0,0.0,0.0,0.0,0.0
1762.77437667948,0.0,0.0,0.0,0.0,0.0,0.0
1763.78834363286,1764.78911670883,0.0,1.0,0.0,1.0,0.0
1765.77195154924,0.0,0.0,0.0,0.0,0.0,0.0
1767.82975706912,1768.82563386879,0.0,1.0,0.0,1.0,0.0
1769.79315480292,0.0,0.0,0.0,0.0,0.0,0.0
1772.78249440688,1774.77422056668,0.0,2.0,0.0,1.0,0.0
1773.77903100415,0.0,0.0,0.0,0.0,0.0,0.0
1775.7607271694,0.0,0.0,0.0,0.0,0.0,0.0
1781.82984887801,1782.8312912698,1783.81275022703,1.0,1.0,1.0,1.0
1784.79603925119,0.0,0.0,0.0,0.0,0.0,0.0
1785.78447238636,0.0,0.0,0.0,0.0,0.0,0.0
1786.77340800066,0.0,0.0,0.0,0.0,0.0,0.0
1787.77381598598,0.0,0.0,0.0,0.0,0.0,0.0
1788.78744829677,0.0,0.0,0.0,0.0,0.0,0.0
1789.7942546179,0.0,0.0,0.0,0.0,0.0,0.0
1790.78774507966,0.0,0.0,0.0,0.0,0.0,0.0
1791.77143219323,0.0,0.0,0.0,0.0,0.0,0.0
1794.77203679777,0.0,0.0,0.0,0.0,0.0,0.0
1795.77304060936,0.0,0.0,0.0,0.0,0.0,0.0
1796.77379255341,0.0,0.0,0.0,0.0,0.0,0.0
1799.78846912757,1800.78703757631,0.0,1.0,0.0,1.0,0.0
1801.77868390682,0.0,0.0,0.0,0.0,0.0,0.0
1803.79509286626,0.0,0.0,0.0,0.0,0.0,0.0
